,subjnum,LT0,LT1,SL0,SL1,lambda0,beta_LA
31,563,-0.22086353324780897,0.5950072863323388,-0.32019412616100196,-0.1240460192652203,0.06444936604587759,-1.1817872186319347
32,565,0.009790098970863026,0.27209034929774484,0.020415180180134912,0.0070548046753334225,0.013750489696827756,-0.9376491486031167
33,567,0.30605737546438005,-0.11507524729456856,-0.6601310481366116,-1.226097626657042,0.03528545633034482,-1.38639274787438
34,568,-0.6299236843773646,0.08759690929427234,-0.6004445736290724,-0.5550067000179058,0.11157185634472928,-1.4066248595791655
35,574,0.5081370250385947,0.014955473673639655,-0.7714626976945395,-0.376463961013318,0.08675598927347489,-1.2963146756707644
36,575,-0.40908026016448384,0.005317608521479911,-0.4243354705072663,0.14016006078435866,0.06752491656178708,-1.5042105227458638
37,581,0.11355398891754172,0.022836078585461488,-0.3647018276501209,-0.24523435980215008,0.07518947921830474,-1.1869502267417413
38,584,0.341784449181447,0.06201933583739236,-0.4965342244485031,0.10735003679579165,0.03834805283488947,-1.5871345146292457
39,586,-0.22534234289618876,0.11075944333343712,-0.48975695092986454,-0.32734722698302465,0.06104587744700922,-1.229271841073238
40,588,-0.025517341291574583,0.050949394500667225,-0.4865357728925567,0.07540115077675759,0.058469718999561736,-1.328363452339706
41,589,-0.07004971154153267,0.19476833573514563,-0.5442526700903475,0.12898581013195348,0.04219268059125063,-1.4840568859186285
42,592,0.21414732033739953,-0.13725931385585363,-0.881575563680883,-0.4456798854645383,0.05207136716657005,-1.7673057047625451
43,593,0.4523704530485122,-0.12848042265139348,-0.26913031351331695,-0.16460239432468515,0.11008020208142369,-1.10626240407218
44,594,0.5040638788471924,0.000614263288238175,-0.8675400725791598,0.11350565154780556,0.06206198321803015,-1.6053982510089972
45,597,0.7500086640699932,0.27027861456871377,-0.7790215221931105,0.021747727069968473,0.04253997631048235,-0.9862718948656135
46,599,-0.05925353784862916,0.4675566082192568,-0.5866358267409293,0.13367272097197413,0.0855068354827053,-2.1016847356468595
47,601,0.7559147983592228,-0.288084878944732,-0.5905690011911403,0.2992836652340987,0.04874395689964443,-1.6888750053551878
48,603,-0.4157075657615569,0.1332533563055964,-0.5369826689753394,-0.20288065983467685,0.0376209152879475,-1.7626749471495358
49,606,0.23178256180307705,-0.462969822572065,-1.1638442726580744,-0.04860271135226629,0.07554749669355176,-0.8582725613623092
50,607,-0.06171938035493845,0.01988288382888014,-0.6492782695555314,-0.21014200241481296,0.053964977411764994,-0.7818884319776169
51,613,0.17954555772334357,-0.05300237392194306,-0.6518455702853705,0.0427561493657533,0.027482644868681044,-1.2805598142957906
52,616,0.34726298629241464,0.07805473307606056,-0.34872920945542,-0.4468927954585318,0.016578722217329575,-1.0125939437995894
53,618,0.6958551534634153,-0.004053803003388999,-0.1384481315025955,-0.715982682478381,0.04770362959678425,-1.0638306624856784
54,624,0.38284450617744414,-0.02448715604424568,-0.4939747768015872,0.18667312885830845,0.04436900469060729,-0.5528238167273238
55,625,0.36958797863510495,-0.025185945912061268,-0.48255329272040104,-0.21602931812604292,0.026527464624064703,-0.8408042424809412
56,628,0.6210414915312834,-0.055353483099289835,-0.905898944708005,-0.943758659946706,0.08074709860825055,-1.6232311089061129
57,629,0.023844471892288145,0.5463786175608387,-0.19832894766803638,-0.13385996154876562,0.041837860458740786,-1.2789245132369391
58,631,-0.14194915964187543,0.08589985100605715,-0.4233553123126523,-0.1834906026800558,0.026096448274119263,-1.522964729810998
59,634,-0.27170270538234187,0.17702612344933627,-0.11287234014138668,0.3936153181235774,0.12135296397566205,-1.0170523510923752
60,636,-0.16985990374897147,-0.1525263973067469,-0.7820077644591248,-0.2558984445821521,0.05204874802732323,-0.9374311016315686
61,637,0.1820499222399652,0.1263621224048863,-0.6157644977526875,-0.1429879751192345,0.020754264652644613,-0.0949600889373813
62,638,-1.0635907381640741,0.15670762662597976,-0.09163673912125217,-0.05053898485097015,0.049835192706038645,-0.6833519395367402
63,640,-0.42227374897255165,0.40474719711672286,-0.25637166248150556,0.34109032832525615,0.060294276548064824,-1.2495614096663281
64,643,-0.018567049430263834,0.38535376152115464,-0.6173252326864496,-0.2692278977833132,0.03416035005464516,-1.3575673535309403
65,645,0.05555693458382083,0.1566920857931711,-0.4296749894174364,-0.010984244709106543,0.06619038398125898,-0.4235288325245165
66,646,0.01568887535029686,0.09775113905268448,-0.004386379316040871,-0.004383108734961201,0.0317070526726346,-1.0039631700550533
67,650,-0.12392316860221328,-0.1177452729367151,-0.0659078488774941,0.08884016627006318,0.023979613253609984,-1.2918202596718156
68,655,-0.5226340528923433,-0.17256051521510662,-0.34019254060717197,-0.504336684958383,0.09820029298339819,-1.1494439943446513
69,656,0.47184163599821405,0.2044516455498498,-0.2363609837661379,0.1673859160899517,0.06258316585395698,-1.7581031863236631
70,661,-0.21419017224432196,0.13543121800649804,-0.3045608754580761,-0.4207182775659999,0.08989779734729378,-1.3878484542344331
71,664,0.09505956384405313,-0.42186640394227176,-0.7495903382984923,-0.04596832841522114,0.057228223378992235,-0.7831114702842727
72,100,-0.03454366713247861,0.29527126267938875,-0.6384541945894002,-0.38259399733134464,0.03692485595905356,-0.7897548408238914
73,103,-0.5699682834682174,0.162660625692974,-0.39651661233403074,0.1260971502628731,0.023700861031122678,-1.2293848965221212
74,104,-0.22685782877008698,0.3329896253711684,0.0356027353776632,-0.4580538474758487,0.005076210766479515,-0.7602775269872397
75,11,0.4965727025625694,-0.3900356362022688,0.13933415982932584,-0.23142234942511292,0.048050963787425544,-0.8867151501160175
76,12,-0.3222688110146372,0.16691339259658716,-0.788379985117768,-0.3406043999191427,0.0513504378271791,-0.07363732721931596
77,13,-0.728876596619756,0.5968792206148057,0.5400743768425273,0.6692550995876507,0.08424509626942639,-1.693157610579798
78,15,0.13200325157232412,0.11647272698524165,0.24476990504192447,-0.035268983882203814,0.019651653696408894,-1.3768387216920968
79,16,0.1059372750695637,-0.3282269629075002,0.24316874116820122,-0.14794139311754662,0.023955237059839346,-1.2666939189582034
80,17,0.08379997487780855,-0.04102917133233248,-0.951243634625375,-0.35491480836096123,0.04308531996394223,-1.575353543024545
81,18,-0.20179182895245787,-0.1900308793014231,0.34613890513454737,-0.3323840814723394,0.024331706829119892,-1.1833132139207172
82,19,-0.6261472892222895,0.031237720166192237,0.8863195974456504,0.2413066040038075,0.13899247004525295,-2.4135089739018634
83,20,0.15812951027987115,0.16360429454726946,-0.07928433551394097,-0.1251219191450099,0.0234407213795816,-0.9583749213054524
84,22,-0.7115159088878098,-0.0031952000598633183,0.1486899882751252,0.153076797162923,0.04631081029434882,-1.2381870531330124
85,23,-0.5730590670110842,-0.02922616709236095,-0.29526155475492977,0.020685098342070975,0.028893049938206853,-0.9104583884797401
86,24,0.028516257695208387,-0.12476188926790754,0.69420722850339,-0.09468510399548266,0.06580338632555316,-1.5542722256863364
87,25,-0.6418329259451719,0.12596098697071773,0.43374362535150923,0.2480591550257364,0.04283026511204216,-0.8532116445917934
88,26,0.3579907615446276,-0.08577482415660753,0.5363744350208424,-0.20986808986223587,0.025806679109132067,-1.393716988495878
89,28,-0.46000229495588285,0.09597433930314335,0.8336041372612978,0.356834223101725,0.05768829006588681,-1.2163079714553728
90,29,-0.7462239076116424,0.10376327216640208,0.6283716693112482,-0.2427663488503131,0.01595081403909742,-1.303386584284338
91,30,-0.0956076439427545,0.13702133414001672,0.49509937357699313,-0.2062229337124592,0.011140942289771784,-1.0791411916678595
92,31,-0.00781756793294867,0.3724069963647423,0.7861411446019964,-0.07420337802882898,0.07121482416689953,-1.6127368953452177
93,32,-0.4307426481213954,0.3963815373592779,0.5686775517883793,-0.08280123438831855,0.05776974763452533,-1.8174764576341536
94,33,-0.13847329853312984,0.3676871152299015,0.2748660599185396,0.048768016825939786,0.06376002701530495,-0.9188865257986205
95,34,-0.3361602347652025,0.24624729220580543,0.5062704933001104,-0.297577941920373,0.04329801029063178,-1.625248887649586
96,35,-0.9177473967969665,0.13300199468979299,0.4704086260888739,-0.12730381347831898,0.007141114400262697,-0.7795360800753086
97,36,-0.9375436067833305,0.04084258146438689,0.8701555065423109,0.0905397702653809,0.08819454326577844,-1.017458864963039
98,37,-0.25482601286214634,0.38728841030116645,-0.27170161276117766,0.04504544824289779,0.07934364737398254,-1.5303452727493299
99,38,-1.0156120920945237,-0.21669743425538288,0.26253062667687105,-0.08257181834253594,0.05165489864992708,-1.2625325873345417
100,39,-0.9208777269077293,0.19640540656211353,0.5609238859964045,-0.12135404088393266,0.08291102371400624,-1.064293724252852
101,40,-0.03200961301758207,-0.162855783896099,0.6028151155427142,-0.12166178622059515,0.05684068515787154,-1.6596619897294809
102,41,-0.9059269679546783,0.22485764676313993,0.539787062081003,-0.10357483884564049,0.0691214350712917,-1.792825711362594
103,42,-0.17278196070719382,0.12145008323115306,0.57692802081287,-0.07992828690595448,0.03966655700751504,-0.9768947932729664
104,43,-0.1324249383351515,0.08050483857408305,0.8619193876921222,0.23288531122267325,0.07370175673721,-1.5924260137785844
105,44,0.12831909332893926,-0.2075371274294462,0.5049159506677039,-0.163284755486384,0.06173901673097146,-0.9453685071771509
106,45,-0.12045678811976651,0.12680820527784128,0.7959767948677768,0.2603894559153257,0.07829877321676434,-0.4235169991439251
107,46,0.01035715634385165,0.18303080836683827,0.5461487140474968,-0.08591796233526017,0.050456815240982444,-2.1440310091780432
108,48,0.11109572344869006,0.25653306348226534,-0.20824527062194065,-0.03198382548608045,0.03740160672028137,-1.3956101235282419
109,49,-1.0699969842701116,0.21811473344255378,0.6534531133003565,-0.2866862546645549,0.03953874140072079,-1.1797608228116983
110,50,0.129488175519435,0.15998763190586027,0.5866556664033575,-0.16621400624064264,0.06668767146966834,-1.1742402767892957
111,51,-0.5146546417309574,0.2752813294990649,0.7266651671320474,-0.009184420405666248,0.04284036110650137,-0.14919435996879704
112,52,1.0468720486326188,-0.39075938894722606,0.06750918362585494,-0.16279746214611535,0.020364828280313815,-0.5869758341416307
113,53,-0.16391243228344,0.13828837312511533,0.6468790283881767,0.1022726419469972,0.04138897481874734,-1.2658640727045016
114,54,0.28194346557358607,-0.18229293740575453,0.46685947987604337,-0.46588828232989987,0.05398158051136309,-1.5299664687549281
115,55,0.30158102715603285,-0.40600769742129617,0.5339944763288136,-0.2049816470218208,0.059792853213079825,-1.530657360387266
116,56,-0.36782859287351544,-0.15485934666494003,0.5440362941044103,-0.3800377879719019,0.09020162211107295,-0.8081167194912147
117,61,-0.14344373633319424,0.1176652993599944,0.07405298064902824,-0.4921019279541967,0.0450404051395336,-0.7774288057660239
118,66,0.15045907186942303,-0.13554988632705428,0.2023693578807456,-0.24802714166256748,0.018790267636256748,-0.6287293336962652
119,68,-0.45546516165934925,0.0038353822238110713,0.5905954300976177,0.3037658846561475,0.03398525062306283,-0.7192910750549899
120,69,-0.5179241696761971,0.2507135605507349,0.28718983667079667,-0.4876516289805378,0.06966989844737342,-0.8997164928355585
121,71,0.21919092915855984,0.21306806626144004,0.4952924275292355,-0.21767423333967925,0.036911432340323555,-1.2853854133866047
122,72,0.027365341715944617,-0.11811309632192034,0.7936996036383086,-0.3889835804907296,0.02589030483046679,-1.3024166914869926
123,73,-0.1164756420050919,0.15890629880850723,0.6556226729645396,-0.47944640635756897,0.0758653924768351,-1.3507993445235722
124,74,-0.15489428039711461,0.03221931580245901,0.7261023057361862,0.0230516909828034,0.03990765466605262,-0.8007380175652171
125,75,-0.019228546483719206,0.27275764238553823,0.7296494225489617,0.10100449230191907,0.037460053248677086,-1.8273397256384776
126,76,-0.06553988645451118,0.02872514509085404,0.8642155517068555,-0.26481601688599254,0.07627492858711671,-0.7582562345437123
127,77,-0.23681891633749735,0.26698420887115454,0.5692287529910657,-0.27701925047869536,0.05123228800269351,-1.8533831003235086
128,79,0.14199480565491104,0.14110672219690995,0.8987334735682511,-0.14156299423021423,0.011912087707350277,-0.9978110569713252
129,80,-0.19437107923346278,0.3038372945506866,0.7555839069517123,0.050261252182211516,0.04045481778411582,-1.4234398878139385
130,82,0.02231311183328128,0.16340381273386523,0.9524161572864593,0.2650622110872089,0.09077712999514159,-1.4684513917145474
131,84,0.23895907916685133,0.2107764248912352,0.48859699697658593,0.15898623385995408,0.051133417957796405,-1.1017819314581627
132,85,-0.5402110653757382,0.2752821830968639,0.1940253110589381,0.19872448453852004,0.11550354867127717,-1.5097002178416503
133,86,-0.674172485476149,0.2126509079766283,0.8620649095943571,0.22518600714536366,0.05032306040126523,-1.541792236601741
134,87,-0.4387923593281416,0.2520728672208893,0.6249361268813709,0.015120226617331832,0.024207213440626422,-0.6593780167946607
135,88,0.5687953615705883,0.10225144738775728,0.43967698446863823,-0.487383208556489,0.020773245409473437,-0.5525035959112987
136,89,0.34425374248734697,0.07618361124428241,0.38245732871744653,-0.1048326681250237,0.04589617371844129,-1.5666038777752127
137,90,0.22088318678071972,-0.5781941625581708,0.6465538700480054,-0.3347473523124648,0.04417971631030371,-0.9727500496867937
138,91,0.014144034736508597,0.03976239547424248,0.4839747100833779,-0.3464797636719086,0.06854675791117404,-1.090458973405838
139,92,-0.3681463078637557,0.26491002642556516,0.53228299469458,-0.38732981578150166,0.05815300895902327,-1.154000697083118
140,93,-0.22375831532158547,0.18404395916203098,0.759267250362706,0.07001289307847526,0.109743934175897,-0.7688659915572746
141,95,0.34896032657217546,-0.010578240527202992,0.6641287798647615,-0.23048927839840921,0.022363953704600908,-1.0627888106148253
142,96,-0.3824549784675837,0.46813861057269357,0.673397832952999,-0.5372608679971611,0.1116313820436057,-1.021747100971486
143,97,0.5252417974300816,0.06539074507193929,0.18966519329125509,-0.7288514787270512,0.02953496652568638,-1.2284792067613162
144,98,-0.0059015026008792885,-0.14680865863272563,0.8281851991570857,-0.051271275537549676,0.06786857085126191,-1.5385564575616346
