,subjnum,LT0,LT1,SL0,SL1,lambda0,beta_LA
27,556,0.40955705002941195,0.15005273015309534,-0.5596238370448104,-0.1740420966887889,0.017893104832360028,-0.9705855320473109
28,557,0.07282228420897806,-0.2919459056794035,-0.33437994049768816,-0.1115519978636824,0.049282546861025955,-1.109273136368797
29,558,0.0822429709764864,0.02259205389231792,-0.2958479424696915,-0.2197253504508012,0.0880968497191485,-1.80334930975435
30,562,0.07441995451355965,-0.10943296334691237,-0.15536176047311143,-0.10154408537105343,0.043085134021579444,-0.6326397280227674
31,563,-0.17058176022455868,0.4957903004053093,-0.27316508359577096,0.12268489992603895,0.05389240859701669,-0.7661934487019781
32,565,0.02858388806481957,0.33602750896603917,0.22239696083900096,0.1674878956116449,0.02915414005708429,-1.2242883433798148
33,567,0.17965174524753333,-0.14957098498796007,-0.609652752930455,-0.4578505938986953,0.06931663657500148,-1.623217338686295
34,568,-0.644423667196312,-0.2341962686334655,-0.1945847257674722,-0.3983746156434974,0.10708232903642195,-1.8251407919613571
35,574,0.3913370301457225,-0.0223526995339745,-0.7361142575044197,-0.43314120978379533,0.09767377864667977,-1.358326339789801
36,575,-0.12645999085102275,0.14376546093989184,-0.25459561578360623,0.24317732972554135,0.11480532643906757,-1.145224576121628
37,581,0.07821130324485118,0.027047512761133624,-0.19560308018358008,-0.2184179844647112,0.07013684434658778,-1.786027359599737
38,584,0.31077623723889525,0.125715643270692,-0.48190063769184444,-0.06460552335081629,0.046008529848986776,-1.8963551063924582
39,586,-0.0119289337217633,-0.13078129561927443,-0.5559641842693046,-0.3688932032826664,0.04609290642227601,-1.6074157521439865
40,588,0.07396454992908258,0.17229552518655109,-0.4256372468608247,0.05722489756846563,0.0944145111917486,-0.8765778640524491
41,589,0.04817443199375217,-0.04234969817239857,-0.5104968399592983,-0.01854268922589871,0.05696608376129386,-1.5433988818732878
42,592,0.262552018827376,-0.12387885651051711,-0.934629512813548,-0.499572732275795,0.09608396028503745,-1.6417559415176628
43,593,0.2677262975439898,-0.07220749399831959,-0.24586663999368133,-0.09894573339103,0.10580058094444685,-0.9314126969528019
44,594,0.29330987955992505,0.019776939816887294,-0.5220209528092417,-0.07557012096668825,0.10012075842990523,-1.1855986927555953
45,597,0.767090407999425,0.05227912961286406,-0.6367315704269318,-0.10290765185708065,0.04845009094678844,-1.5141962222512526
46,599,0.10882945247433462,0.2081848163143742,-0.6431960573784373,-0.06517735577671357,0.10985221304204461,-2.2342292364891456
47,601,0.4474846087647566,-0.16475258252020908,-0.5935308934863441,-0.06697825561636972,0.09267694709857793,-0.8213128345018931
48,603,-0.3527625130586062,0.17282801233673947,-0.4264578476138948,-0.08041288090005486,0.02752875400659407,-1.4447513349597754
49,606,0.5252141105340533,-0.42399122424661,-0.7933283298458305,-0.015066227268575523,0.0791562729109718,-1.261759428662777
50,607,0.06472800731171635,-0.04607014711119965,-0.559874768961518,-0.1773373835507414,0.08879010160895039,-1.5861750335865292
51,613,0.07468310721210261,-0.04389081367475424,-0.5820858725998506,-0.07062977959874679,0.08536038827160422,-1.3398415235403336
52,616,0.1874099678970772,-0.10967852830433378,-0.4117509180060538,-0.4099381376415261,0.03136259061421199,-1.1104925580921208
53,618,0.6676374214167227,-0.19100724536862349,-0.44047253809927056,-0.6662767680765508,0.050674994457610256,-1.0614063897461963
54,624,0.44953320312273115,0.08751445286196174,-0.34012163047650895,0.39471420926976264,0.09825116602229023,-0.7383417993569816
55,625,0.2830342102245465,0.0758450339059962,-0.23676596747972645,-0.015597725646850009,0.04619270599305755,-1.5505651203647115
56,628,0.5115596509151896,-0.29460960380053525,-0.8035494513402355,-0.3955874320577085,0.05960850076738041,-1.420036735717253
57,629,0.05802285466587338,0.3998355432941483,-0.2759463239154253,0.033822078512440734,0.06408112160520098,-1.5963958090885777
58,631,-0.07120650853425702,-0.0026042789198398907,-0.4599417362473548,-0.21318789419008422,0.0430749269945129,-0.9929107092472591
59,634,-0.21986977127036172,0.16725446924943702,-0.4742423567521582,0.017718429758092007,0.08391564010650984,-1.2823584828039354
60,636,-0.004975556182263536,-0.18735094661640445,-0.71768304249721,-0.27149240017542153,0.05304479680341558,-0.6037992234795568
61,637,0.1375288308605509,-0.004635839524688464,-0.5825021748447968,-0.0998968768220704,0.01958186197915221,-1.2219384236404007
62,638,-0.9713099332075064,0.18358270109637803,-0.03704153762068437,0.021327067999527022,0.0721626981277481,-1.2764381403867744
63,640,-0.2969937401169087,0.2012763291755179,-0.15873642024193732,0.18499188791857152,0.08306077488671962,-1.4751984470571557
64,643,-0.09221938941173051,0.2107185582178414,-0.764512577748639,-0.10850793787199958,0.09090677562676952,-2.0628257485782995
65,645,0.10397304407297246,0.2526236840945473,-0.3641985414970714,-0.12438074930421297,0.04811422143529099,-1.2736707000533323
66,646,0.01479688147622952,0.06186672857296732,0.006857306643784096,0.006199099846494345,0.044388885622456985,-0.7523397333707365
67,650,-0.12531755845606732,-0.17938010810134267,0.03619372857448085,-0.03559833710654339,0.02370767300581693,-1.3040096813820872
68,655,-0.5266337322403153,-0.16143068965186202,-0.34793154404358506,-0.44117303736046676,0.04316728679177529,-1.075176017169626
69,656,0.47111017302133384,0.15702004555755777,-0.3711407920773364,0.24637703208654577,0.06628850949203458,-1.672209006639283
70,661,-0.36907749938616774,-0.16241205920625568,-0.10236137515009858,-0.32528214946201073,0.08863157963529655,-1.4365743982161296
71,664,0.2913075905276531,-0.13124863534429998,-0.620160351929453,-0.04556189290451325,0.09343781765387174,-1.2984777342783107
72,100,-0.17345022428550078,0.15802888878739266,-0.6414748265411039,-0.2981498708898903,0.03907324083373824,-0.9158905237066264
73,103,-0.3756588896995472,0.2710159773025069,-0.4177696451377071,0.10983590198164109,0.04827858025902253,-1.1220873532513176
74,104,-0.41585256788147074,0.04476262123672823,-0.09925117186174551,-0.3907113265344508,0.014596155039103307,-1.2858394412362073
75,11,0.5870790597627504,-0.3791060597544014,0.2488855558790977,-0.26221297545865585,0.07376131023321052,-1.56377783972017
76,12,-0.45211710363627566,-0.09802940465993629,-0.3127178735762157,0.18528070027590604,0.06541615105662604,-0.8050003144419955
77,13,-0.7855486569316501,0.628811639710551,0.3131693998490196,0.1085464603053522,0.09432043635215567,-1.730187555806815
78,15,0.13935268752952207,0.08257274302345563,0.3487878998650945,-0.13203092050926224,0.03046534331787029,-1.5461540475738689
79,16,0.1818277243859373,0.020233659817543992,0.3340110025645652,-0.24626230021441553,0.0922453447986437,-0.8126664624160109
80,17,0.13961973406928296,-0.10594468531693621,-0.8788702884117515,-0.24917451390679848,0.06299019020368868,-1.8608113687797223
81,18,-0.22737403199852219,-0.1704406356944446,0.2209952742823459,-0.25515445231376255,0.027940962237621284,-1.3039805970146765
82,19,-0.83565709249213,0.30756594483713373,0.8641591684563408,0.302655459598793,0.105229392588293,-1.9547961443820006
83,20,0.222633615115367,0.11654086983603379,-0.021884918731520694,-0.11577492665558692,0.04065132265516925,-1.416995298830138
84,22,-0.7987187010247878,0.01306572801399378,0.41848306036222926,0.0022273284238974018,0.030620925894183762,-1.1878745860437043
85,23,-0.426458692640864,0.0834224254772093,-0.2227740426991149,0.02316215302328563,0.028716664861073875,-1.015134575820972
86,24,0.07453878256890835,0.05773979393060602,0.7477493903828346,-0.0622012480156042,0.07703539559582903,-1.8414227087926869
87,25,-0.481569189830499,0.13245201741317436,0.5148851160827139,0.23129078777656936,0.04801911684078127,-1.1631901482152611
88,26,0.36841388188566715,-0.029158459306901863,0.552224435882554,-0.15208964612370363,0.03525957946122819,-1.5194806364565694
89,28,-0.17293744884732282,0.41683910417526526,0.9318647511461833,0.028550960480429717,0.06386519327355242,-1.3849237760459365
90,29,-0.8168203268769852,0.1445441531164285,0.5316996921629742,-0.16197279986241817,0.030705788563352845,-1.346511236832451
91,30,0.035637360519608766,0.16589229110717077,0.4749442542213489,-0.14200217867980552,0.05335446936455085,-0.7204526332001626
92,31,-0.23603009273656828,0.19858411888556732,0.6913687051108051,-0.08872150735676343,0.06927918879930722,-1.7219386628817273
93,32,-0.12767100056251762,0.1705773014808118,0.5474267366708483,-0.028774077495204615,0.08043726320470987,-1.2256131787268583
94,33,-0.1615713560338775,0.22462677988279317,0.296306134260173,0.0014666468819771108,0.05798245167667647,-1.8438796366288481
95,34,-0.1344508723649442,0.211422362385421,0.4522581477506476,-0.17612929577041386,0.041569662964506864,-1.6369350058764942
96,35,-1.3148488692011626,0.09719556413587274,0.5282284319834945,-0.03578465876080293,0.010273906626757682,-0.6177306379614117
97,36,-1.3254575351283424,0.06313265425597503,0.8063194691756446,0.06790275323821864,0.03931108706008494,-1.2521162678600817
98,37,-0.9225887364172991,0.048751211618094356,-0.3635549167043923,0.010861762619393,0.05232312525894921,-1.7169630501133164
99,38,-1.2008893285199194,0.3863509933057194,0.5204257655672235,-0.11635180750779386,0.07716854822224711,-1.735923813123386
100,39,-1.4134204609916559,0.05190346701195897,0.7787210717904702,0.04105681087754344,0.08351677962417023,-1.0951622605938591
101,40,-0.17179515158063355,0.016673847346359308,0.6147112898209934,-0.1714177981192521,0.06313957836958484,-0.8891144992051749
102,41,-0.8782662514795929,0.3104138697706129,0.676102127681004,0.23108664212631108,0.060934039637606977,-1.031448169602304
103,42,-0.1512570862086782,0.048561764917404236,0.6789489299545874,-0.19230014621253216,0.03132769383707729,-1.4688997681361986
104,43,-0.08400629519049127,0.07506635799287757,0.7059488590493281,0.06933278593022821,0.04347100119763219,-1.6493566045503776
105,44,0.2180796375414734,-0.15928028048926446,0.5445199247874408,-0.23622242565458657,0.050654294279006216,-1.5661607692342656
106,45,0.4729668449383013,-0.08793290175235313,0.5272926987334243,-0.1968421936114602,0.09009037544976538,-1.3086651875997677
107,46,0.14946457406518654,0.07273883771928216,0.41452156204865914,-0.04248150380726941,0.09232779694602344,-1.2538284780429625
108,48,-0.46579354400541073,0.18911532028293027,-0.10254357796003916,-0.15458917814169693,0.013117685632691787,-0.9138729778084245
109,49,-0.8955004151804928,0.31004813674427756,0.5289839014364934,-0.3119826435508253,0.04397751668047739,-1.1429338680966803
110,50,0.1612365514553717,-0.037321886943536366,0.4933756613046706,-0.2742683231431927,0.04325837497789731,-1.2059099905548254
111,51,-0.44133165353168713,0.24465855021399235,0.6637155600314111,0.023497074572314258,0.03672855896786244,-0.686289651545104
112,52,0.916562776630693,-0.25902252447058677,0.3350609854876572,0.18544794637115786,0.06076066046296132,-0.9410699011672481
113,53,-0.13806253162090776,0.1731201723627992,0.5609003696254504,-0.003598431767765387,0.051386605595595936,-1.2145959105355932
114,54,0.34306233609357756,-0.1490438694898273,0.5226361151629136,-0.49837538757241795,0.08793711824594015,-0.8728420857945658
115,55,0.4679001603957422,-0.28042464533505806,0.5561024518270812,-0.36070379380919027,0.022674198108393745,-0.8633986089016434
116,56,-0.4698338822536585,-0.31916621206424434,0.5169140845636915,-0.555297102045613,0.0508168906366562,-0.9563609781915666
117,61,-0.16797400415646124,0.14743422211175394,0.25525939917899054,-0.28896732602696307,0.03626231806234412,-1.4918159443830898
118,66,0.16002907080981096,-0.1358688177143878,0.3372848819451111,-0.30804634255516244,0.016618626405516396,-1.1213028782261323
119,68,-1.012798632944473,0.27934501162087544,0.6044696614022769,0.09218924623957098,0.04458946786113861,-0.645099229525057
120,69,-0.35325432279282987,0.16547816939114962,0.47676565624898426,-0.41128999485549744,0.09363510156214574,-0.7880637137571489
121,71,0.17868803214646756,0.1480571055776129,0.4822894417122584,-0.1915187180952429,0.044403021798972264,-1.1059224138726926
122,72,0.2474273237387617,0.09224436411415779,0.7768460973820744,-0.2683286904554321,0.09014727297085284,-0.6287055439189366
123,73,-0.4347115477929646,0.12370702293560751,0.512215666446837,-0.41079667160744915,0.07698612410518679,-1.4698780122856558
124,74,0.060295892580275026,-0.06645944108038165,0.7316245515663053,-0.04408339190007996,0.03606540486846877,-1.1354510529281794
125,75,0.09832819345111804,0.13111968730310336,0.6295505424417134,0.10916336834765963,0.030695608120981408,-1.5522164608180018
126,76,0.19144215448948745,0.15160507557542216,0.7003129064808074,-0.39194141074591926,0.064351480285486,-0.7872276751364171
127,77,-0.13234085736814016,0.34099376332473214,0.6897076013074579,-0.2563453769435128,0.09923549352332481,-1.8257266279466897
128,79,-0.01286754283979152,0.005869591530630839,0.7748424329548738,-0.09875842881187125,0.014065529660011598,-0.4734706246726478
129,80,-0.2436744549358189,0.22641683877970306,0.8081874658714248,0.04827562239903436,0.06476684877310265,-0.9558245785019988
130,82,0.17337193760303338,0.2541655574884752,0.8191722594446018,0.325350444786792,0.1145141132913251,-1.2519092118031825
131,84,0.09086052440209039,0.19784869613328032,0.633005568850512,0.08022516336963584,0.09552476352639701,-1.508496960875883
132,85,-0.6522026249955526,0.1162703852258558,0.4721706967730736,-0.002495515805546688,0.0784624892927416,-1.776878865620986
133,86,-0.3970581941754694,0.21708478495154998,0.9018662935801588,0.02574230931954461,0.09966396534125993,-1.2855965956609992
134,87,-0.3980315825530045,0.1540585243065045,0.672414204146146,-0.3016295961301446,0.08677192713237003,-1.0622818798695914
135,88,0.6174231180175929,-0.017171723822726685,0.5178483338332565,-0.43392933332140565,0.02317595878993422,-1.1342399359778363
136,89,0.1317519174219341,-0.06282556868498969,0.3914688996450845,-0.08802815028591973,0.0904967794849976,-1.2162053752697175
137,90,0.25723150466813094,-0.37684499746545563,0.4729420329942896,-0.3669260925281778,0.05196677134789774,-1.106640919960682
138,91,-0.09685869480757922,0.06759237158850423,0.5557584314802675,-0.23112734284119268,0.07965561551141223,-0.9810995523449193
139,92,-0.3729216256389487,0.21614014608088195,0.4303586750499059,-0.33113804526400903,0.04656799417577988,-1.403201536678242
140,93,-0.22311168808202037,0.23573099006924522,0.8111685702067349,0.15996795695844027,0.09246654390058068,-0.9100561222014958
141,95,0.4528206891118945,-0.007296259650535918,0.5600863416348658,-0.2493062126493223,0.04209826108906252,-1.2553216591082261
142,96,-0.27932853645147865,0.11650373392683573,0.7371250636776725,-0.1657804930839759,0.10970658399395153,-1.569829914652937
143,97,0.42599730418060333,-0.18030456170827663,0.28252972285926453,-0.5991185632566486,0.09104323654121926,-1.4373312635594093
144,98,2.9822054880329543e-05,-0.04008854361568419,1.076163260682579,0.015383308222349595,0.12989187938216512,-1.5215669142960622
